Dataset: Northern Bering Sea ,,,,,,,,,
,,,,,,,,,
Species Scientific Name,Common Name,Avg Cog Lat Start,Avg Cog Lat End,Diff in COG Lat,%Change in COG Lat,Avg Cog Depth Start,Avg Cog Depth End,Diff in COG Depth,%Change in COG Depth 
Clupea pallasii,Pacific herring,62.361333120612294,62.11442956926998,-0.24690355134231368,-0.3959241071142282,-42.64371566666667,-37.251132000000005,5.392583666666667,-12.645670252608616
Crossaster papposus,Common sunstar,64.86995804975147,65.03588009302139,0.16592204326991578,0.255776399828505,-37.41284533333333,-39.15828066666666,-1.745435333333333,4.665337046092618
Eleginus gracilis,Saffron cod,63.365200535192834,63.70063798293137,0.3354374477385349,0.5293717133464038,-23.592654333333332,-22.71432366666666,0.8783306666666704,-3.722898891566025
Enophrys diceraus,Antlered sculpin,64.10898439496698,64.29464547794686,0.18566108297987682,0.2896022838796563,-28.540942,-23.507834333333335,5.033107666666666,-17.63469358042445
Erimacrus isenbeckii,Hair crab,60.99897107234106,60.99427581723956,-0.004695255101495377,-0.00769726934562075,-34.53208066666667,-35.23153766666667,-0.6994569999999953,2.0255281074770894
Eunoe depressa,Depressed scale worm,63.83890932374552,63.35071001623311,-0.48819930751241003,-0.7647362912116975,-35.80494233333334,-33.98183433333333,1.8231080000000048,-5.09177750665652
Eunoe nodosa,Giant scale worm,63.102453532942576,62.90004674245762,-0.20240679048495736,-0.3207589866205299,-50.032557,-50.998611333333336,-0.9660543333333393,1.930851412078218
Evasterias echinosoma,,64.51154042867714,64.49175596129994,-0.019784467377192527,-0.030668105653229437,-26.001734666666664,-25.343491333333333,0.6582433333333313,-2.5315362293007966
Gadus chalcogrammus,Walleye pollock,63.02504969530569,62.7877826058477,-0.2372670894579869,-0.3764647399804579,-41.92277833333333,-46.1153,-4.192521666666664,10.000581624937622
Gadus macrocephalus,Pacific cod,63.53079900130831,62.777344671978916,-0.7534543293293936,-1.1859670288640278,-40.728351333333336,-41.24418633333334,-0.5158350000000027,1.2665256095888846
Gorgonocephalus eucnemis,Basket star,62.94832244660947,63.704702218665155,0.7563797720556877,1.2015884501087732,-41.822705000000006,-37.84999166666666,3.9727133333333455,-9.498939232489494
Gymnocanthus pistilliger,Threaded sculpin,63.9699156023165,63.26462980413718,-0.7052857981793181,-1.102527323255962,-23.541406666666663,-23.293779,0.2476276666666628,-1.05188135175155
Hexagrammos stelleri,Whitespotted greenling,63.01473926348294,62.4262978334777,-0.5884414300052399,-0.9338155436060684,-21.730825333333332,-22.567543,-0.8367176666666687,3.850372242342822
Hippoglossoides elassodon and H. robustus,Flathead sole-bering flounder,62.74164053232585,62.60492845358262,-0.13671207874322988,-0.2178968824903341,-56.683484666666665,-56.432549,0.25093566666666334,-0.44269626001703594
Hippoglossus stenolepis,Pacific halibut,61.886989961229055,61.85086939096404,-0.036120570265012475,-0.05836536934118347,-27.750041333333332,-30.945841666666666,-3.1958003333333345,11.516380444069974
Hyas coarctatus,Arctic lyre crab,63.95475715614098,64.17229315895266,0.21753600281167706,0.3401404562925295,-37.90454333333333,-39.757335000000005,-1.8527916666666755,4.8880464021771415
Labidochirus splendescens,Splendid hermit,63.109300177980685,63.246436926797365,0.1371367488166797,0.21730037954774808,-31.572319000000004,-31.05577866666667,0.5165403333333352,-1.6360544606600962
Lepidopsetta sp.,Rock soles,62.146737857006634,61.895243760093514,-0.2514940969131203,-0.404677873023332,-34.38536366666667,-41.135975,-6.750611333333332,19.632223171387906
Leptasterias (Hexasterias) polaris,Polar six-rayed star,63.72079986602713,63.67284531739989,-0.04795454862723858,-0.07525729232536776,-41.529777333333335,-41.095397,0.4343803333333369,-1.045949102608569
Leptasterias arctica,Arctic star,63.95022822120935,63.785641352688685,-0.16458686852066506,-0.2573671323757359,-33.88941833333333,-34.44644433333333,-0.5570260000000005,1.6436575999066783
Leptasterias groenlandica,Greenland star,62.63369601318353,62.329915388896325,-0.30378062428720654,-0.485011493211681,-50.14221966666667,-50.004888666666666,0.1373310000000032,-0.27388296910856047
Lethasterias nanimensis,Black spined sea star,64.28403157088319,64.31453367964917,0.03050210876598669,0.04744896675055819,-29.36591266666667,-31.165494,-1.7995813333333288,6.128130100230253
Limanda aspera,Yellowfin sole,61.944058372514824,62.10335928042095,0.15930090790612894,0.25716898777948377,-32.71241666666666,-34.648662333333334,-1.9362456666666716,5.918993042906761
Limanda proboscidea,Longhead dab,62.1955731862368,61.77731294693158,-0.4182602393052193,-0.6724919763224816,-25.234818333333333,-23.640637666666663,1.59418066666667,-6.317385152564681
