taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1568390	NCBI:txid593788	To GenBank (16 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568392	NCBI:txid2784762	To GenBank (6 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568396	NCBI:txid590117	To GenBank (9 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568454	NCBI:txid2707864	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568516	NCBI:txid2918744	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568544	NCBI:txid2936811	To GenBank (21 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568545	NCBI:txid2883235	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568560	NCBI:txid84131	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568821	NCBI:txid2902736	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568822	NCBI:txid2994338	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568823	NCBI:txid2902738	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568824	NCBI:txid2902737	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568849	NCBI:txid2929133	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1568850	NCBI:txid2890249	To GenBank (12 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568876	NCBI:txid2876717	To GenBank (13 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568877	NCBI:txid2876605	To GenBank (25 nucleotides; 17 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568878	NCBI:txid2876606	To GenBank (9 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1568880	NCBI:txid2876607	To GenBank (17 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1571927	NCBI:txid190924	To GenBank (67 nucleotides; 58 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1571969	NCBI:txid8258	To GenBank (53 nucleotides; 43 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1571978	NCBI:txid190924	To GenBank (67 nucleotides; 58 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572023	NCBI:txid2880197	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572031	NCBI:txid2880198	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572033	NCBI:txid2887194	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572041	NCBI:txid2887197	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572042	NCBI:txid2900175	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572045	NCBI:txid3004147	To GenBank (875 nucleotides; 731 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572172	NCBI:txid2908157	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572173	NCBI:txid2908156	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572174	NCBI:txid2908158	To GenBank (6 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572537	NCBI:txid763127	To GenBank (114 nucleotides; 53 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572548	NCBI:txid2066439	To GenBank (35 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572554	NCBI:txid2068112	To GenBank (23 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572566	NCBI:txid2066443	To GenBank (45 nucleotides; 26 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572576	NCBI:txid2078637	To GenBank (28 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572577	NCBI:txid763129	To GenBank (35 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1572648	NCBI:txid2874681	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575019	NCBI:txid2913546	To GenBank (26 nucleotides; 16 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575032	NCBI:txid2913545	To GenBank (22 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575035	NCBI:txid2913543	To GenBank (8 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575044	NCBI:txid2913544	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575095	NCBI:txid2911858	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575096	NCBI:txid2984825	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575097	NCBI:txid166250	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575116	NCBI:txid2984954	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575119	NCBI:txid2984955	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575131	NCBI:txid2993965	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575132	NCBI:txid2993966	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575133	NCBI:txid3049397	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575136	NCBI:txid3049398	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575346	NCBI:txid1265418	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1575965	NCBI:txid2879482	To GenBank (22 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1575966	NCBI:txid2879483	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1576002	NCBI:txid2919583	To GenBank (18 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1576133	NCBI:txid2746895	To GenBank (62540 nucleotides; 50352 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1576136	NCBI:txid2608848	To GenBank (13 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577297	NCBI:txid2448489	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577308	NCBI:txid2908029	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577314	NCBI:txid2736581	To GenBank (11 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577317	NCBI:txid1550403	To GenBank (28 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577325	NCBI:txid391210	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577329	NCBI:txid314000	To GenBank (27 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577330	NCBI:txid555488	To GenBank (45 nucleotides; 49 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577331	NCBI:txid2070545	To GenBank (7 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577335	NCBI:txid2803755	To GenBank (4 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577336	NCBI:txid862655	To GenBank (15 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577338	NCBI:txid2590769	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577342	NCBI:txid3127011	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577344	NCBI:txid2590968	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577346	NCBI:txid3051908	To GenBank (318 nucleotides; 294 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577347	NCBI:txid2838341	To GenBank (61 nucleotides; 45 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577351	NCBI:txid1072482	To GenBank (14 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577352	NCBI:txid1141927	To GenBank (36 nucleotides; 23 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577353	NCBI:txid2070696	To GenBank (7 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577354	NCBI:txid1181264	To GenBank (8 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577360	NCBI:txid3043145	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577405	NCBI:txid2893486	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577548	NCBI:txid6882	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1577628	NCBI:txid1675312	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1577648	NCBI:txid2849057	To GenBank (11 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577697	NCBI:txid1161368	To GenBank (12 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577699	NCBI:txid1285437	To GenBank (82 nucleotides; 74 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577834	NCBI:txid153211	To GenBank (20 nucleotides; 16 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577835	NCBI:txid454056	To GenBank (9 nucleotides; 32 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577883	NCBI:txid96884	To GenBank (27 nucleotides; 33 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577901	NCBI:txid1206991	To GenBank (14 nucleotides; 23 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1577972	NCBI:txid458026	To GenBank (8 nucleotides; 33 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578039	NCBI:txid740692	To GenBank (17 nucleotides; 39 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578041	NCBI:txid1010709	To GenBank (30 nucleotides; 24 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578172	NCBI:txid270585	To GenBank (28 nucleotides; 53 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578180	NCBI:txid203333	To GenBank (7 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578181	NCBI:txid203337	To GenBank (7 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578240	NCBI:txid442960	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578294	NCBI:txid2926794	To GenBank (14 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578295	NCBI:txid2926793	To GenBank (8 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578296	NCBI:txid2926792	To GenBank (20 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578297	NCBI:txid2926809	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578298	NCBI:txid2774164	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578350	NCBI:txid2750467	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578513	NCBI:txid2927070	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1578514	NCBI:txid2735438	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578515	NCBI:txid2772589	To GenBank (7 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578521	NCBI:txid2753713	To GenBank (9 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578522	NCBI:txid2753715	To GenBank (9 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578526	NCBI:txid768126	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1578527	NCBI:txid2614291	To GenBank (9 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578529	NCBI:txid2559711	To GenBank (423 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578617	NCBI:txid903850	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578697	NCBI:txid2866420	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578700	NCBI:txid2866421	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578701	NCBI:txid2866422	To GenBank (11 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578702	NCBI:txid639023	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578703	NCBI:txid378748	To GenBank (8 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578704	NCBI:txid378748	To GenBank (8 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578705	NCBI:txid2860953	To GenBank (42 nucleotides; 39 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578707	NCBI:txid1663061	To GenBank (5 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578714	NCBI:txid2937496	To GenBank (19 nucleotides; 16 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578728	NCBI:txid475733	To GenBank (12 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1578852	NCBI:txid2917349	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579175	NCBI:txid2928767	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579300	NCBI:txid1705612	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1579605	NCBI:txid220121	To GenBank (18 nucleotides; 49 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579637	NCBI:txid2839042	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579638	NCBI:txid2496902	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579639	NCBI:txid2496903	To GenBank (8 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579640	NCBI:txid2496888	To GenBank (3 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579682	NCBI:txid2821546	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1579846	NCBI:txid130197	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1580287	NCBI:txid2048771	To GenBank (15 nucleotides; 15 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580325	NCBI:txid1835366	To GenBank (16 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580326	NCBI:txid80838	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580346	NCBI:txid220126	To GenBank (21 nucleotides; 41 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580352	NCBI:txid2874610	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580353	NCBI:txid2993811	To GenBank (8 nucleotides; 30 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580473	NCBI:txid1295085	To GenBank (121 nucleotides; 74 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580478	NCBI:txid2918674	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580492	NCBI:txid3019455	To GenBank (51 nucleotides; 15 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580548	NCBI:txid53305	To GenBank (10 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580621	NCBI:txid555858	To GenBank (9 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580669	NCBI:txid2926818	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580693	NCBI:txid2841235	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580694	NCBI:txid2841231	To GenBank (7 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580695	NCBI:txid3127888	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580696	NCBI:txid2841234	To GenBank (11 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580697	NCBI:txid2841236	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580698	NCBI:txid2841233	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580699	NCBI:txid2841334	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580700	NCBI:txid2841232	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1580701	NCBI:txid2841237	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1581200	NCBI:txid486197	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1581731	NCBI:txid2970258	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1581732	NCBI:txid2970259	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1581733	NCBI:txid2878072	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1581856	NCBI:txid60101	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1581971	NCBI:txid1579115	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1581990	NCBI:txid2653353	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582158	NCBI:txid1289577	To GenBank (198 nucleotides; 212 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582159	NCBI:txid2899743	To GenBank (234 nucleotides; 120 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582182	NCBI:txid2820128	To GenBank (8 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582183	NCBI:txid2820129	To GenBank (39 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582199	NCBI:txid2706932	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582362	NCBI:txid2932395	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1582365	NCBI:txid2932396	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583179	NCBI:txid2935521	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583181	NCBI:txid2935522	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583229	NCBI:txid2849162	To GenBank (17 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583263	NCBI:txid2849160	To GenBank (15 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583288	NCBI:txid2849161	To GenBank (24 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583393	NCBI:txid2905335	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583394	NCBI:txid2905336	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583399	NCBI:txid2905337	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583402	NCBI:txid2905338	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583403	NCBI:txid2905339	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583773	NCBI:txid1844308	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583784	NCBI:txid220127	To GenBank (17 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1583785	NCBI:txid220125	To GenBank (16 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584099	NCBI:txid2364287	To GenBank (9 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584100	NCBI:txid2364288	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584212	NCBI:txid2614386	To GenBank (16 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584213	NCBI:txid2754379	To GenBank (9 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584219	NCBI:txid2754378	To GenBank (8 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584282	NCBI:txid1288289	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1584284	NCBI:txid1288290	To GenBank (14 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1584932	NCBI:txid6247	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1585074	NCBI:txid2767477	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1585385	NCBI:txid979629	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1585665	NCBI:txid2899431	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1585910	NCBI:txid1502564	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586011	NCBI:txid378096	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586105	NCBI:txid378105	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586182	NCBI:txid2754916	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586293	NCBI:txid2419732	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586294	NCBI:txid2419733	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586295	NCBI:txid1753972	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586368	NCBI:txid2876703	To GenBank (11 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586487	NCBI:txid56260	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1586849	NCBI:txid2578099	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586856	NCBI:txid1941409	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586864	NCBI:txid2838890	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586867	NCBI:txid2838884	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586871	NCBI:txid3042061	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1586938	NCBI:txid1520512	To GenBank (8 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587054	NCBI:txid1732495	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587055	NCBI:txid1964359	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587063	NCBI:txid2600240	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587232	NCBI:txid1966688	To GenBank (12 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587233	NCBI:txid1495912	To GenBank (61 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587234	NCBI:txid1841248	To GenBank (58 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587235	NCBI:txid1814067	To GenBank (7 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587353	NCBI:txid400731	To GenBank (25 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587426	NCBI:txid1304826	To GenBank (3 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587471	NCBI:txid2093262	To GenBank (5 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587472	NCBI:txid1974330	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587491	NCBI:txid2950119	To GenBank (29 nucleotides; 15 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587530	NCBI:txid1329534	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587583	NCBI:txid2952369	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587609	NCBI:txid2943814	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587611	NCBI:txid2943817	To GenBank (38 nucleotides; 15 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587612	NCBI:txid2943816	To GenBank (10 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587614	NCBI:txid3112238	To GenBank (11 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587791	NCBI:txid28620	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1587818	NCBI:txid1593381	To GenBank (10 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587838	NCBI:txid2854719	To GenBank (2 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587863	NCBI:txid2996396	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587864	NCBI:txid2996400	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587865	NCBI:txid2996402	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587866	NCBI:txid2875427	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587894	NCBI:txid2996397	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587896	NCBI:txid2996385	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1587897	NCBI:txid2912670	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587898	NCBI:txid2065452	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587899	NCBI:txid2912669	To GenBank (4 nucleotides; 3 proteins)		ncbi	
