"MN594120.1_representative_of_21_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Aparapotamon;NA"
"PP002052.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Systellaspis;NA"
"OQ789109.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042318.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"OQ789167.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KU157002.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KU156984.1_representative_of_4_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042279.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042315.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042282.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KU156992.1_representative_of_9_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042300.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042304.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"OQ789169.1_representative_of_8_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AB470493.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Nanhaipotamon;NA"
"AB127378.1_representative_of_6_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"AB503593.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"MN737133.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamiscus;NA"
"MZ433349.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"AB625670.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"AB127386.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"LT158587.1_representative_of_6_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamon;NA"
"LT158590.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamon;NA"
"AB625682.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"KU157001.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KT275865.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KT275862.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"DQ203220.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Platythelphusidae;Platythelphusa;NA"
"ON454346.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Huananpotamon;NA"
"MZ433350.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"MZ433328.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Sinopotamon;NA"
"LC155133.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Sinopotamon;NA"
"LC155134.1_representative_of_8_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Sinopotamon;NA"
"OR687241.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Sinolapotamon;NA"
"OQ550485.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Huananpotamon;NA"
"ON505060.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Huananpotamon;NA"
"OR507085.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamon;NA"
"OR507182.1_representative_of_24_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamon;NA"
"MG727733.1_representative_of_21_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Potamon;NA"
"MK981408.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Bottapotamon;NA"
"MG674171.1_representative_of_7_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"MF942451.1_representative_of_8_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"KT586251.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"KT586116.1_representative_of_45_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"KT586201.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"LC155148.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"OR771088.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"LC155157.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"LC155166.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Tenuilapotamon;NA"
"AB503592.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Geothelphusa;NA"
"MN823651.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"KT586132.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"KT586131.1_representative_of_9_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"NC_036946.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"KT586225.1_representative_of_4_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"KT586148.1_representative_of_16_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"KT586136.1_representative_of_10_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;NA;NA"
"KU248329.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;NA"
"KU248278.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;NA"
